co2TailpipeGpm,cylinders,displ,drive,fuelType,make,phevBlended,transmission,VClass
444.35,6,3.5,Front-Wheel Drive,Regular,Nissan,False,Aut,Sport Utility Vehicle - 2WD
403.954545455,4,2.4,4-Wheel Drive,Regular,Hyundai,False,Aut,Sport Utility Vehicle - 4WD
403.954545455,6,3.5,4-Wheel Drive,Regular,Hyundai,False,Aut,Sport Utility Vehicle - 4WD
386.391304348,4,2.4,4-Wheel Drive,Regular,Jeep,False,Aut,Sport Utility Vehicle - 4WD
370.291666667,4,2.4,4-Wheel Drive,Regular,Jeep,False,Man,Sport Utility Vehicle - 4WD
261.382352941,3,1,Front-Wheel Drive,Regular,Pontiac,False,Aut,Subcompact Cars
423.190476190,4,2.4,4-Wheel Drive,Regular,Jeep,False,Aut,Sport Utility Vehicle - 4WD
386.391304348,4,2.4,4-Wheel Drive,Regular,Jeep,False,Aut,Sport Utility Vehicle - 4WD
370.291666667,4,2.4,4-Wheel Drive,Regular,Jeep,False,Man,Sport Utility Vehicle - 4WD
444.35,6,3.5,All-Wheel Drive,Regular,Nissan,False,Aut,Sport Utility Vehicle - 4WD
423.190476190,6,3,All-Wheel Drive,Premium,Porsche,False,Aut,Sport Utility Vehicle - 4WD
227.871794872,3,1,Front-Wheel Drive,Regular,Pontiac,False,Man,Subcompact Cars
444.35,4,2,Front-Wheel Drive,Premium,Pontiac,False,Aut,Subcompact Cars
84,4,1.4,Front-Wheel Drive,Premium Gas or Electricity,Chevrolet,False,Aut,Compact Cars
403.954545455,6,3.7,Rear-Wheel Drive,Premium,Nissan,False,Aut,Two Seaters
423.190476190,6,3.7,Rear-Wheel Drive,Premium,Nissan,False,Man,Two Seaters
444.35,6,3.7,Rear-Wheel Drive,Premium,Nissan,False,Aut,Two Seaters
444.35,6,3.7,Rear-Wheel Drive,Premium,Nissan,False,Man,Two Seaters
444.35,6,3.7,Rear-Wheel Drive,Premium,Infiniti,False,Aut,Subcompact Cars
467.736842105,6,3.7,Rear-Wheel Drive,Premium,Infiniti,False,Man,Subcompact Cars
296.233333333,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Midsize Cars
403.954545455,6,3.6,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Compact Cars
277.71875,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Man,Midsize Cars
403.954545455,4,2,Front-Wheel Drive,Premium,Pontiac,False,Man,Subcompact Cars
386.391304348,4,2.4,Front-Wheel Drive,Regular,Chrysler,False,Aut,Compact Cars
403.954545455,4,2.4,Front-Wheel Drive,Regular,Chrysler,False,Aut,Compact Cars
403.954545455,6,3.6,Front-Wheel Drive,Gasoline or E85,Chrysler,False,Aut,Compact Cars
423.190476190,6,3.6,Rear-Wheel Drive,Regular,Dodge,False,Aut,Compact Cars
493.722222222,8,5.7,Rear-Wheel Drive,Premium,Dodge,False,Man,Compact Cars
467.736842105,8,5.7,Rear-Wheel Drive,Midgrade,Dodge,False,Aut,Compact Cars
522.764705882,8,6.4,Rear-Wheel Drive,Premium,Dodge,False,Man,Compact Cars
555.4375,8,6.4,Rear-Wheel Drive,Premium,Dodge,False,Aut,Compact Cars
317.392857143,4,2,Front-Wheel Drive,Regular,Kia,False,Aut,Compact Cars
329.148148148,4,2,Front-Wheel Drive,Regular,Kia,False,Man,Compact Cars
355.48,4,1.8,Front-Wheel Drive,Regular,Subaru,False,Man,Two Seaters
493.722222222,6,3.8,Rear-Wheel Drive,Regular,Ford,False,Aut,Compact Cars
370.291666667,4,2,Front-Wheel Drive,Regular,Pontiac,False,Aut,Subcompact Cars
341.807692308,4,2.4,Front-Wheel Drive,Regular,Kia,False,Aut,Compact Cars
341.807692308,4,2.4,Front-Wheel Drive,Regular,Kia,False,Man,Compact Cars
211.595238095,4,1.8,Front-Wheel Drive,Regular,Lexus,False,Aut,Compact Cars
370.291666667,4,2,Front-Wheel Drive,Regular,Saab,False,Man,Compact Cars
386.391304348,4,2,All-Wheel Drive,Regular,Saab,False,Man,Compact Cars
444.35,4,2,All-Wheel Drive,Regular,Saab,False,Aut,Compact Cars
403.954545455,4,2,Front-Wheel Drive,Regular,Saab,False,Aut,Compact Cars
683.615384615,8,6.8,Rear-Wheel Drive,Premium,Bentley,False,Aut,Midsize Cars
423.190476190,4,2,Front-Wheel Drive,Gasoline or E85,Buick,False,Aut,Midsize Cars
370.291666667,4,2,Front-Wheel Drive,Gasoline or E85,Buick,False,Man,Midsize Cars
341.807692308,4,2,Front-Wheel Drive,Regular,Pontiac,False,Man,Subcompact Cars
370.291666667,4,2.4,Front-Wheel Drive,Regular,Chrysler,False,Aut,Midsize Cars
386.391304348,4,2.4,Front-Wheel Drive,Regular,Chrysler,False,Aut,Midsize Cars
403.954545455,6,3.6,Front-Wheel Drive,Gasoline or E85,Chrysler,False,Aut,Midsize Cars
370.291666667,4,2.4,Front-Wheel Drive,Regular,Dodge,False,Aut,Midsize Cars
386.391304348,4,2.4,Front-Wheel Drive,Regular,Dodge,False,Aut,Midsize Cars
403.954545455,6,3.6,Front-Wheel Drive,Gasoline or E85,Dodge,False,Aut,Midsize Cars
277.71875,4,1.8,Front-Wheel Drive,Regular,Hyundai,False,Aut,Midsize Cars
277.71875,4,1.8,Front-Wheel Drive,Regular,Hyundai,False,Man,Midsize Cars
423.190476190,6,3.6,Rear-Wheel Drive,Gasoline or E85,Chrysler,False,Aut,Large Cars
467.736842105,8,5.7,Rear-Wheel Drive,Midgrade,Chrysler,False,Aut,Large Cars
317.392857143,4,1.5,Front-Wheel Drive,Regular,Pontiac,False,Aut,Subcompact Cars
493.722222222,8,5.7,All-Wheel Drive,Regular,Chrysler,False,Aut,Large Cars
423.190476190,6,3.6,Rear-Wheel Drive,Gasoline or E85,Dodge,False,Aut,Large Cars
467.736842105,8,5.7,Rear-Wheel Drive,Midgrade,Dodge,False,Aut,Large Cars
493.722222222,8,5.7,All-Wheel Drive,Regular,Dodge,False,Aut,Large Cars
423.190476190,6,3.5,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Large Cars
555.4375,8,6.2,Rear-Wheel Drive,Premium,Cadillac,False,Man,Small Station Wagons
634.785714286,8,6.2,Rear-Wheel Drive,Premium,Cadillac,False,Aut,Small Station Wagons
317.392857143,4,1.8,Front-Wheel Drive,Regular,Nissan,False,Aut,Small Station Wagons
329.148148148,4,1.8,Front-Wheel Drive,Regular,Nissan,False,Man,Small Station Wagons
467.736842105,6,3.7,Rear-Wheel Drive,Gasoline or E85,Ford,False,Aut,Standard Pickup Trucks 2WD
269.303030303,4,1.5,Front-Wheel Drive,Regular,Pontiac,False,Man,Subcompact Cars
522.764705882,8,5,Rear-Wheel Drive,Gasoline or E85,Ford,False,Aut,Standard Pickup Trucks 2WD
634.785714286,8,6.2,Rear-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 2WD
493.722222222,6,3.5,Rear-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 2WD
467.736842105,6,3.7,Rear-Wheel Drive,Gasoline or E85,Ford,False,Aut,Standard Pickup Trucks 2WD
522.764705882,8,5,Rear-Wheel Drive,Gasoline or E85,Ford,False,Aut,Standard Pickup Trucks 2WD
493.722222222,6,3.5,Rear-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 2WD
683.615384615,8,6.2,Part-time 4-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 4WD
555.4375,8,5,4-Wheel Drive,Gasoline or E85,Ford,False,Aut,Standard Pickup Trucks 4WD
522.764705882,6,3.5,4-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 4WD
493.722222222,6,3.7,4-Wheel Drive,Gasoline or E85,Ford,False,Aut,Standard Pickup Trucks 4WD
370.291666667,4,1.6,Rear-Wheel Drive,Regular,Pontiac,False,Aut,Subcompact Cars
555.4375,8,5,4-Wheel Drive,Gasoline or E85,Ford,False,Aut,Standard Pickup Trucks 4WD
522.764705882,6,3.5,4-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 4WD
740.583333333,8,6.2,4-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 4WD
493.722222222,6,3.7,4-Wheel Drive,Gasoline or E85,Ford,False,Aut,Standard Pickup Trucks 4WD
509,4,2.2,4-Wheel Drive,Diesel,Mahindra,False,Aut,Standard Pickup Trucks 4WD
444.35,6,3.6,Front-Wheel Drive,Gasoline or E85,Chrysler,False,Aut,Minivan - 2WD
444.35,6,3.6,Front-Wheel Drive,Gasoline or E85,Dodge,False,Aut,Minivan - 2WD
444.35,6,3.6,Front-Wheel Drive,Gasoline or E85,Volkswagen,False,Aut,Minivan - 2WD
467.736842105,6,3.6,Rear-Wheel Drive,Gasoline or E85,Dodge,False,Aut,Sport Utility Vehicle - 2WD
555.4375,8,5.7,Rear-Wheel Drive,Regular,Dodge,False,Aut,Sport Utility Vehicle - 2WD
329.148148148,4,1.6,Rear-Wheel Drive,Regular,Pontiac,False,Man,Subcompact Cars
403.954545455,4,2.4,Front-Wheel Drive,Regular,Dodge,False,Aut,Sport Utility Vehicle - 2WD
444.35,6,3.6,Front-Wheel Drive,Gasoline or E85,Dodge,False,Aut,Sport Utility Vehicle - 2WD
444.35,6,3.5,Front-Wheel Drive,Regular,Ford,False,Aut,Sport Utility Vehicle - 2WD
444.35,6,3.5,Front-Wheel Drive,Regular,Ford,False,Aut,Sport Utility Vehicle - 2WD
493.722222222,6,4,Rear-Wheel Drive,Regular,Nissan,False,Aut,Sport Utility Vehicle - 2WD
423.190476190,6,3,All-Wheel Drive,Premium,BMW,False,Aut,Sport Utility Vehicle - 4WD
423.190476190,6,3,All-Wheel Drive,Premium,BMW,False,Aut,Sport Utility Vehicle - 4WD
493.722222222,6,3.6,4-Wheel Drive,Gasoline or E85,Dodge,False,Aut,Sport Utility Vehicle - 4WD
592.466666667,8,5.7,4-Wheel Drive,Regular,Dodge,False,Aut,Sport Utility Vehicle - 4WD
467.736842105,6,3.6,4-Wheel Drive,Regular,Dodge,False,Aut,Sport Utility Vehicle - 4WD
329.148148148,4,1.6,Rear-Wheel Drive,Regular,Pontiac,False,Man,Subcompact Cars
467.736842105,6,3.5,4-Wheel Drive,Regular,Ford,False,Aut,Sport Utility Vehicle - 4WD
467.736842105,6,3.5,4-Wheel Drive,Regular,Ford,False,Aut,Sport Utility Vehicle - 4WD
423.190476190,4,2.4,4-Wheel Drive,Regular,Jeep,False,Aut,Sport Utility Vehicle - 4WD
423.190476190,6,3,All-Wheel Drive,Premium,Volkswagen,False,Aut,Sport Utility Vehicle - 4WD
493.722222222,8,4.7,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Compact Cars
634.785714286,12,5.5,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Compact Cars
522.764705882,8,5.5,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Compact Cars
634.785714286,12,6,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Compact Cars
386.391304348,4,1.7,Front-Wheel Drive,Regular,Renault,False,Aut,Subcompact Cars
317.392857143,4,1.8,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Midsize Cars
634.785714286,12,5.5,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Large Cars
493.722222222,8,5.5,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Large Cars
634.785714286,12,6,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Large Cars
540.769230769,8,4.6,Rear-Wheel Drive,CNG,VPG,False,Aut,Special Purpose Vehicle 2WD
592.466666667,8,4.6,Rear-Wheel Drive,Regular,VPG,False,Aut,Special Purpose Vehicle 2WD
246.861111111,4,2.4,Front-Wheel Drive,Regular,Hyundai,False,Aut,Midsize Cars
341.807692308,4,2.4,Front-Wheel Drive,Regular,Kia,False,Aut,Midsize Cars
341.807692308,4,2.4,Front-Wheel Drive,Regular,Kia,False,Man,Midsize Cars
286.677419355,4,1.5,Front-Wheel Drive,Regular,Honda,False,Aut,Small Station Wagons
329.148148148,4,1.7,Front-Wheel Drive,Regular,Renault,False,Man,Subcompact Cars
306.448275862,4,1.5,Front-Wheel Drive,Regular,Honda,False,Man,Small Station Wagons
296.233333333,4,1.5,Front-Wheel Drive,Regular,Honda,False,Aut,Small Station Wagons
592.466666667,10,5.2,All-Wheel Drive,Premium,Audi,False,Aut,Two Seaters
634.785714286,10,5.2,All-Wheel Drive,Premium,Audi,False,Man,Two Seaters
592.466666667,10,5.2,All-Wheel Drive,Premium,Audi,False,Aut,Two Seaters
634.785714286,10,5.2,All-Wheel Drive,Premium,Audi,False,Man,Two Seaters
634.785714286,12,6,All-Wheel Drive,Premium or E85,Bentley,False,Aut,Two Seaters
683.615384615,12,6.5,All-Wheel Drive,Premium,Lamborghini,False,Aut,Two Seaters
683.615384615,10,4.8,Rear-Wheel Drive,Premium,Lexus,False,Aut,Two Seaters
386.391304348,4,2,Front-Wheel Drive,Regular,Renault,False,Man,Subcompact Cars
423.190476190,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Aut,Two Seaters
386.391304348,6,2.9,Rear-Wheel Drive,Premium,Porsche,False,Aut,Two Seaters
403.954545455,6,2.9,Rear-Wheel Drive,Premium,Porsche,False,Man,Two Seaters
386.391304348,6,3.4,Rear-Wheel Drive,Premium,Porsche,False,Aut,Two Seaters
423.190476190,6,3.4,Rear-Wheel Drive,Premium,Porsche,False,Man,Two Seaters
386.391304348,6,3.4,Rear-Wheel Drive,Premium,Porsche,False,Aut,Two Seaters
403.954545455,6,3.4,Rear-Wheel Drive,Premium,Porsche,False,Man,Two Seaters
386.391304348,6,2.9,Rear-Wheel Drive,Premium,Porsche,False,Aut,Two Seaters
403.954545455,6,2.9,Rear-Wheel Drive,Premium,Porsche,False,Man,Two Seaters
386.391304348,6,3.4,Rear-Wheel Drive,Premium,Porsche,False,Aut,Two Seaters
467.736842105,6,3.8,Rear-Wheel Drive,Regular,Ford,False,Aut,Compact Cars
1110.875,8,6.8,Rear-Wheel Drive,Regular,Rolls-Royce,False,Aut,Subcompact Cars
403.954545455,6,3.4,Rear-Wheel Drive,Premium,Porsche,False,Man,Two Seaters
386.391304348,6,3.4,Rear-Wheel Drive,Premium,Porsche,False,Aut,Two Seaters
423.190476190,6,3.4,Rear-Wheel Drive,Premium,Porsche,False,Man,Two Seaters
592.466666667,12,5.9,Rear-Wheel Drive,Premium,Aston Martin,False,Aut,Minicompact Cars
683.615384615,12,5.9,Rear-Wheel Drive,Premium,Aston Martin,False,Man,Minicompact Cars
634.785714286,12,5.9,Rear-Wheel Drive,Premium,Aston Martin,False,Aut,Minicompact Cars
683.615384615,12,5.9,Rear-Wheel Drive,Premium,Aston Martin,False,Man,Minicompact Cars
592.466666667,12,5.9,Rear-Wheel Drive,Premium,Aston Martin,False,Aut,Minicompact Cars
306.448275862,4,1.4,Front-Wheel Drive,Premium,Fiat,False,Aut,Minicompact Cars
277.71875,4,1.4,Front-Wheel Drive,Premium,Fiat,False,Man,Minicompact Cars
987.444444444,8,6.8,Rear-Wheel Drive,Regular,Rolls-Royce,False,Aut,Subcompact Cars
306.448275862,4,1.4,Front-Wheel Drive,Premium,Fiat,False,Aut,Minicompact Cars
386.391304348,4,2.4,Front-Wheel Drive,Regular,Mitsubishi,False,Aut,Minicompact Cars
467.736842105,6,3.8,Front-Wheel Drive,Premium,Mitsubishi,False,Aut,Minicompact Cars
403.954545455,6,3.6,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
423.190476190,6,3.6,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.6,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
423.190476190,6,3.6,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.6,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
423.190476190,6,3.6,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.6,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
987.444444444,8,6.8,Rear-Wheel Drive,Regular,Rolls-Royce,False,Aut,Subcompact Cars
423.190476190,6,3.6,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.8,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
423.190476190,6,3.8,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.8,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
444.35,6,3.8,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.8,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
444.35,6,3.8,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.6,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
423.190476190,6,3.6,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
1110.875,8,6.8,Rear-Wheel Drive,Regular,Rolls-Royce,False,Aut,Subcompact Cars
444.35,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
423.190476190,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
444.35,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
423.190476190,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
423.190476190,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
467.736842105,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
467.736842105,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
467.736842105,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
987.444444444,8,6.8,Rear-Wheel Drive,Regular,Rolls-Royce,False,Aut,Subcompact Cars
467.736842105,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
467.736842105,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
467.736842105,6,3.8,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
592.466666667,12,5.9,Rear-Wheel Drive,Premium,Aston Martin,False,Aut,Subcompact Cars
355.48,4,2,Front-Wheel Drive,Premium,Audi,False,Aut,Subcompact Cars
370.291666667,4,2,All-Wheel Drive,Premium,Audi,False,Aut,Subcompact Cars
370.291666667,4,2,All-Wheel Drive,Premium,Audi,False,Aut,Subcompact Cars
355.48,4,2,All-Wheel Drive,Premium,Audi,False,Man,Subcompact Cars
467.736842105,8,4.2,All-Wheel Drive,Premium,Audi,False,Aut,Subcompact Cars
522.764705882,8,4.2,All-Wheel Drive,Premium,Audi,False,Man,Subcompact Cars
1110.875,8,6.8,Rear-Wheel Drive,Regular,Rolls-Royce,False,Aut,Subcompact Cars
444.35,6,3,All-Wheel Drive,Premium,Audi,False,Aut,Subcompact Cars
634.785714286,12,6,All-Wheel Drive,Premium or E85,Bentley,False,Aut,Subcompact Cars
423.190476190,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
403.954545455,6,3,Rear-Wheel Drive,Premium,BMW,False,Man,Subcompact Cars
423.190476190,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
403.954545455,6,3,Rear-Wheel Drive,Premium,BMW,False,Man,Subcompact Cars
444.35,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
386.391304348,6,3,Rear-Wheel Drive,Premium,BMW,False,Man,Subcompact Cars
444.35,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
403.954545455,6,3,Rear-Wheel Drive,Premium,BMW,False,Man,Subcompact Cars
493.722222222,4,2,Front-Wheel Drive,Regular,Saab,False,Aut,Subcompact Cars
493.722222222,8,4.4,Rear-Wheel Drive,Premium,BMW,False,Aut,Compact Cars
522.764705882,8,4.4,Rear-Wheel Drive,Premium,BMW,False,Man,Compact Cars
386.391304348,6,3.7,Rear-Wheel Drive,Regular,Ford,False,Aut,Subcompact Cars
403.954545455,6,3.7,Rear-Wheel Drive,Regular,Ford,False,Man,Subcompact Cars
444.35,8,5,Rear-Wheel Drive,Regular,Ford,False,Aut,Subcompact Cars
444.35,8,5,Rear-Wheel Drive,Regular,Ford,False,Man,Subcompact Cars
493.722222222,8,5.4,Rear-Wheel Drive,Premium,Ford,False,Man,Subcompact Cars
386.391304348,6,3.7,Rear-Wheel Drive,Regular,Ford,False,Aut,Subcompact Cars
386.391304348,4,2.4,Front-Wheel Drive,Regular,Mitsubishi,False,Aut,Subcompact Cars
386.391304348,4,2.4,Front-Wheel Drive,Regular,Mitsubishi,False,Man,Subcompact Cars
444.35,4,2,Front-Wheel Drive,Regular,Saab,False,Man,Subcompact Cars
444.35,6,3.8,Front-Wheel Drive,Premium,Mitsubishi,False,Aut,Subcompact Cars
467.736842105,6,3.8,All-Wheel Drive,Premium,Nissan,False,Aut,Subcompact Cars
555.4375,8,5,Rear-Wheel Drive,Premium,Roush Performance,False,Man,Subcompact Cars
355.48,4,2,Front-Wheel Drive,Premium,Volkswagen,False,Aut,Subcompact Cars
355.48,5,2.5,Front-Wheel Drive,Regular,Volkswagen,False,Aut,Subcompact Cars
355.48,4,2,Front-Wheel Drive,Premium,Volkswagen,False,Aut,Subcompact Cars
355.48,4,2,Front-Wheel Drive,Premium,Audi,False,Aut,Compact Cars
370.291666667,4,2,All-Wheel Drive,Premium,Audi,False,Aut,Compact Cars
355.48,4,2,All-Wheel Drive,Premium,Audi,False,Man,Compact Cars
423.190476190,6,3,All-Wheel Drive,Premium,Audi,False,Aut,Compact Cars
306.448275862,4,1.6,Front-Wheel Drive,Regular,Subaru,False,Man,Subcompact Cars
423.190476190,6,3,All-Wheel Drive,Premium,Audi,False,Man,Compact Cars
634.785714286,12,6,All-Wheel Drive,Premium or E85,Bentley,False,Aut,Compact Cars
286.677419355,4,2,Front-Wheel Drive,Regular,Ford,False,Aut,Compact Cars
296.233333333,4,2,Front-Wheel Drive,Regular,Ford,False,Aut,Compact Cars
306.448275862,4,2,Front-Wheel Drive,Regular,Ford,False,Man,Compact Cars
277.71875,4,2,Front-Wheel Drive,Regular,Ford,False,Aut,Compact Cars
286.677419355,4,1.8,Front-Wheel Drive,Regular,Honda,False,Aut,Compact Cars
286.677419355,4,1.8,Front-Wheel Drive,Regular,Honda,False,Man,Compact Cars
355.48,4,2.4,Front-Wheel Drive,Premium,Honda,False,Man,Compact Cars
277.71875,4,1.8,Front-Wheel Drive,Regular,Honda,False,Aut,Compact Cars
341.807692308,4,1.6,Front-Wheel Drive,Regular,Subaru,False,Man,Subcompact Cars
201.977272727,4,1.5,Front-Wheel Drive,Regular,Honda,False,Aut,Compact Cars
286.677419355,4,1.6,Front-Wheel Drive,Regular,Hyundai,False,Aut,Compact Cars
277.71875,4,1.6,Front-Wheel Drive,Regular,Hyundai,False,Man,Compact Cars
403.954545455,4,2,All-Wheel Drive,Regular,Saab,False,Aut,Compact Cars
386.391304348,4,2,All-Wheel Drive,Regular,Saab,False,Man,Compact Cars
355.48,4,2,Front-Wheel Drive,Premium,Volkswagen,False,Aut,Compact Cars
370.291666667,4,2,Front-Wheel Drive,Premium,Volkswagen,False,Man,Compact Cars
444.35,6,3.6,All-Wheel Drive,Premium,Volkswagen,False,Aut,Compact Cars
341.807692308,5,2.5,Front-Wheel Drive,Regular,Volkswagen,False,Aut,Compact Cars
341.807692308,5,2.5,Front-Wheel Drive,Regular,Volkswagen,False,Man,Compact Cars
522.764705882,8,5,Rear-Wheel Drive,Regular,Ford,False,Aut,Compact Cars
403.954545455,4,1.8,Front-Wheel Drive,Regular,Subaru,False,Aut,Subcompact Cars
329.148148148,4,2,Front-Wheel Drive,Premium,Volkswagen,False,Aut,Compact Cars
355.48,4,2,Front-Wheel Drive,Premium,Volkswagen,False,Man,Compact Cars
329.148148148,4,2,Front-Wheel Drive,Premium,Volkswagen,False,Aut,Compact Cars
341.807692308,4,2,Front-Wheel Drive,Premium,Volkswagen,False,Man,Compact Cars
341.807692308,5,2.5,Front-Wheel Drive,Regular,Volkswagen,False,Aut,Compact Cars
341.807692308,5,2.5,Front-Wheel Drive,Regular,Volkswagen,False,Man,Compact Cars
370.291666667,5,2.5,Front-Wheel Drive,Regular,Volvo,False,Man,Compact Cars
423.190476190,6,3,All-Wheel Drive,Regular,Volvo,False,Aut,Compact Cars
386.391304348,5,2.5,Front-Wheel Drive,Regular,Volvo,False,Aut,Compact Cars
386.391304348,6,3.5,Front-Wheel Drive,Premium,Acura,False,Aut,Midsize Cars
261.382352941,3,1.2,Front-Wheel Drive,Regular,Subaru,False,Man,Subcompact Cars
423.190476190,6,3.7,All-Wheel Drive,Premium,Acura,False,Aut,Midsize Cars
444.35,6,3.7,All-Wheel Drive,Premium,Acura,False,Man,Midsize Cars
317.392857143,4,2,Front-Wheel Drive,Premium,Audi,False,Aut,Midsize Cars
403.954545455,6,3,All-Wheel Drive,Premium,Audi,False,Aut,Midsize Cars
403.954545455,6,3,All-Wheel Drive,Premium,Audi,False,Aut,Midsize Cars
634.785714286,12,6,All-Wheel Drive,Premium or E85,Bentley,False,Aut,Midsize Cars
277.71875,4,1.8,Front-Wheel Drive,Regular,Hyundai,False,Aut,Midsize Cars
277.71875,4,1.8,Front-Wheel Drive,Regular,Hyundai,False,Man,Midsize Cars
306.448275862,6,3.5,Rear-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
423.190476190,6,3.7,Rear-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
386.391304348,4,1.8,Front-Wheel Drive,Regular,Subaru,False,Aut,Subcompact Cars
444.35,6,3.7,All-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
467.736842105,8,5.6,Rear-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
493.722222222,8,5.6,All-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
355.48,4,2.5,Front-Wheel Drive,Regular,Mazda,False,Aut,Midsize Cars
370.291666667,4,2.5,Front-Wheel Drive,Regular,Mazda,False,Man,Midsize Cars
423.190476190,6,3.7,Front-Wheel Drive,Regular,Mazda,False,Aut,Midsize Cars
555.4375,12,6.3,All-Wheel Drive,Premium,Audi,False,Aut,Large Cars
444.35,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Large Cars
